"sender","receiver","year","ted_send","score_send","gdp_send","edu_send","r3score_send","ted_rec","score_rec","gdp_rec","edu_rec","r3score_rec","dist","count"
"HR","EE",2015,20.0482264549948,0,23301.2728639377,0.84,0,20.5892022115064,0.004,29175.9259267894,0.877,0.15874010519682,1639300.676,0
"HR","EE",2016,21.5967750147378,0,25210.9829651516,0.841,0,21.0548335067329,0.004,31312.7522996878,0.882,0.15874010519682,1639300.676,0
"HR","EE",2017,21.7549448443434,0,27154.0846858541,0.845,0,20.9910547317658,0.004,33821.93290847,0.885,0.15874010519682,1639300.676,0
"HR","EE",2018,21.8837673834353,0,28877.2382842567,0.848,0,20.7491192681505,0.004,36249.3581462876,0.89,0.15874010519682,1639300.676,0
"HR","EE",2019,21.9321980868305,0,30543.9337537029,0.85,0,21.492291875627,0.004,37851.3007726135,0.892,0.15874010519682,1639300.676,0
"HR","EE",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,21.2583994431255,0.004,37645.2213607112,0.899717929599235,0.15874010519682,1639300.676,0
"HR","EL",2009,17.2648447700222,0,20149.5095665253,0.812,0,22.2382687223718,0.016,30359.1494613318,0.867,0.251984209978975,802251.1109,0
"HR","EL",2010,17.8469183892677,0,19967.213732615,0.816,0,20.312902710517,0.02,27913.0891911748,0.865,0.271441761659491,802251.1109,0
"HR","EL",2011,18.1829718073334,0,21014.7388041606,0.823,0,20.269142262632,0.012,25671.5160853562,0.863,0.228942848510666,802251.1109,0
"HR","EL",2012,18.4972107999158,0,21397.4867786553,0.825,0,20.3128470897764,0.008,24911.119631324,0.865,0.2,802251.1109,0
"HR","EL",2013,19.6789064720269,0,22081.0977857438,0.829,0,21.7140480238748,0.008,25986.6503155014,0.866,0.2,802251.1109,0
"HR","EL",2014,21.6435601515532,0,22325.0765880566,0.836,0,21.0660234559374,0.016,26625.0618096799,0.875,0.251984209978975,802251.1109,0
"HR","EL",2015,20.0482264549948,0,23301.2728639377,0.84,0,19.7372379215018,0.016,26760.3633030256,0.877,0.251984209978975,802251.1109,0
"HR","EL",2016,21.5967750147378,0,25210.9829651516,0.841,0,19.4459345279916,0.008,27511.8010160972,0.874,0.2,802251.1109,0
"HR","EL",2017,21.7549448443434,0,27154.0846858541,0.845,0,18.287713538231,0.008,28604.8609402657,0.879,0.2,802251.1109,0
"HR","EL",2018,21.8837673834353,0,28877.2382842567,0.848,0,19.1051744791699,0.004,29617.5483399732,0.88,0.15874010519682,802251.1109,0
"HR","EL",2019,21.9321980868305,0,30543.9337537029,0.85,0,19.4447336083111,0.004,30356.2663953863,0.889,0.15874010519682,802251.1109,0
"HR","EL",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,18.9778591267229,0.004,27948.6497284227,0.88856554169046,0.15874010519682,802251.1109,0
"HR","ES",2009,17.2648447700222,0,20149.5095665253,0.812,0,24.2720839092515,0.044,32092.3648208603,0.865,0.353034833532606,1709463.813,2
"HR","ES",2010,17.8469183892677,0,19967.213732615,0.816,0,24.2810381873901,0.052,31682.7131000557,0.872,0.373251115681725,1709463.813,0
"HR","ES",2011,18.1829718073334,0,21014.7388041606,0.823,0,23.9988542855069,0.064,31867.9732396862,0.878,0.4,1709463.813,0
"HR","ES",2012,18.4972107999158,0,21397.4867786553,0.825,0,23.7950460310257,0.072,31720.1199986535,0.881,0.416016764610381,1709463.813,0
"HR","ES",2013,19.6789064720269,0,22081.0977857438,0.829,0,23.7585812603276,0.068,32434.0032017704,0.882,0.408165510191735,1709463.813,1
"HR","ES",2014,21.6435601515532,0,22325.0765880566,0.836,0,23.7608247802071,0.06,33525.7406299089,0.888,0.391486764116886,1709463.813,0
"HR","ES",2015,20.0482264549948,0,23301.2728639377,0.84,0,24.0419654636535,0.064,34903.1274779473,0.895,0.4,1709463.813,0
"HR","ES",2016,21.5967750147378,0,25210.9829651516,0.841,0,23.8192703323794,0.064,37286.2134326488,0.899,0.4,1709463.813,0
"HR","ES",2017,21.7549448443434,0,27154.0846858541,0.845,0,23.9385766793753,0.06,39528.9253872668,0.903,0.391486764116886,1709463.813,0
"HR","ES",2018,21.8837673834353,0,28877.2382842567,0.848,0,24.1928861626911,0.06,40696.3876815487,0.906,0.391486764116886,1709463.813,1
"HR","ES",2019,21.9321980868305,0,30543.9337537029,0.85,0,24.6210661824198,0.072,41695.1469476327,0.904,0.416016764610381,1709463.813,0
"HR","ES",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,24.7859971965502,0.068,37756.3509997639,0.916657735425183,0.408165510191735,1709463.813,0
"HR","FI",2009,17.2648447700222,0,20149.5095665253,0.812,0,21.9071026020651,0.04,37972.270046867,0.913,0.341995189335339,2213436.885,0
"HR","FI",2010,17.8469183892677,0,19967.213732615,0.816,0,21.8877935431263,0.052,38956.4722165393,0.916,0.373251115681725,2213436.885,0
"HR","FI",2011,18.1829718073334,0,21014.7388041606,0.823,0,22.0415609675599,0.052,40916.8385790274,0.92,0.373251115681725,2213436.885,0
"HR","FI",2012,18.4972107999158,0,21397.4867786553,0.825,0,21.8346712261972,0.056,40873.0953326066,0.92,0.382586236554478,2213436.885,0
"HR","FI",2013,19.6789064720269,0,22081.0977857438,0.829,0,22.0426187934196,0.06,41493.1416470359,0.929,0.391486764116886,2213436.885,0
"HR","FI",2014,21.6435601515532,0,22325.0765880566,0.836,0,22.1970949322821,0.06,41757.4021894413,0.928,0.391486764116886,2213436.885,0
"HR","FI",2015,20.0482264549948,0,23301.2728639377,0.84,0,21.8335720700363,0.06,42497.7049785783,0.93,0.391486764116886,2213436.885,0
"HR","FI",2016,21.5967750147378,0,25210.9829651516,0.841,0,22.1500120310396,0.06,44934.4482077785,0.932,0.391486764116886,2213436.885,0
"HR","FI",2017,21.7549448443434,0,27154.0846858541,0.845,0,22.0413711800026,0.056,47570.133583848,0.935,0.382586236554478,2213436.885,0
"HR","FI",2018,21.8837673834353,0,28877.2382842567,0.848,0,22.0357920140627,0.036,49580.6051952837,0.936,0.330192724889463,2213436.885,0
"HR","FI",2019,21.9321980868305,0,30543.9337537029,0.85,0,22.6633956580426,0.036,50321.5396907229,0.938,0.330192724889463,2213436.885,0
"HR","FI",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,21.2386132779157,0.04,50937.1607539726,0.942866137870655,0.341995189335339,2213436.885,0
"HR","FR",2009,17.2648447700222,0,20149.5095665253,0.812,0,23.6169197743403,0.08,34678.0623193739,0.875,0.430886938006377,1088945.674,0
"HR","FR",2010,17.8469183892677,0,19967.213732615,0.816,0,23.7486856692831,0.184,35902.9031102393,0.879,0.568773395970313,1088945.674,0
"HR","FR",2011,18.1829718073334,0,21014.7388041606,0.823,0,24.7961274106735,0.188,37440.6334729758,0.882,0.572865431598244,1088945.674,0
"HR","FR",2012,18.4972107999158,0,21397.4867786553,0.825,0,24.6777583236949,0.196,37679.1189105924,0.885,0.58087857335637,1088945.674,0
"HR","FR",2013,19.6789064720269,0,22081.0977857438,0.829,0,23.8376854043232,0.204,39523.8551519345,0.889,0.588676531688334,1088945.674,1
"HR","FR",2014,21.6435601515532,0,22325.0765880566,0.836,0,23.6692667366891,0.18,40144.0268283679,0.893,0.564621617328617,1088945.674,0
"HR","FR",2015,20.0482264549948,0,23301.2728639377,0.84,0,24.2685400257876,0.196,40849.9973780501,0.894,0.58087857335637,1088945.674,1
"HR","FR",2016,21.5967750147378,0,25210.9829651516,0.841,0,23.7226379188767,0.2,42924.613626021,0.895,0.584803547642573,1088945.674,0
"HR","FR",2017,21.7549448443434,0,27154.0846858541,0.845,0,23.7164102974873,0.164,44577.0645745394,0.896,0.547370367479843,1088945.674,1
"HR","FR",2018,21.8837673834353,0,28877.2382842567,0.848,0,24.1728957596715,0.152,46576.6018489382,0.898,0.533680329744389,1088945.674,0
"HR","FR",2019,21.9321980868305,0,30543.9337537029,0.85,0,25.1519614522877,0.152,49072.3638300842,0.901,0.533680329744389,1088945.674,0
"HR","FR",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,25.2476619861745,0.136,46991.1820282957,0.903674825818524,0.514256318131647,1088945.674,0
"HR","HU",2009,17.2648447700222,0,20149.5095665253,0.812,0,22.2443813021756,0,20729.783927124,0.827,0,326123.9211,0
"HR","HU",2010,17.8469183892677,0,19967.213732615,0.816,0,21.9148880772395,0.008,21751.8338392809,0.831,0.2,326123.9211,0
"HR","HU",2011,18.1829718073334,0,21014.7388041606,0.823,0,22.1679847824731,0,23038.8080197669,0.827,0,326123.9211,0
"HR","HU",2012,18.4972107999158,0,21397.4867786553,0.825,0,22.6802655162851,0,23275.2318574574,0.83,0,326123.9211,0
"HR","HU",2013,19.6789064720269,0,22081.0977857438,0.829,0,22.845601467329,0,24556.7153473909,0.839,0,326123.9211,0
"HR","HU",2014,21.6435601515532,0,22325.0765880566,0.836,0,22.563703493997,0,25699.7504973846,0.838,0,326123.9211,0
"HR","HU",2015,20.0482264549948,0,23301.2728639377,0.84,0,23.0010944901595,0,26806.5952452257,0.841,0,326123.9211,0
"HR","HU",2016,21.5967750147378,0,25210.9829651516,0.841,0,22.7362670964964,0,27947.6376911698,0.843,0,326123.9211,0
"HR","HU",2017,21.7549448443434,0,27154.0846858541,0.845,0,23.1903399000839,0,29501.1204204706,0.846,0,326123.9211,0
"HR","HU",2018,21.8837673834353,0,28877.2382842567,0.848,0,22.8323353731912,0,31913.0746552476,0.85,0,326123.9211,0
"HR","HU",2019,21.9321980868305,0,30543.9337537029,0.85,0,24.1156698424347,0.004,33514.9417935891,0.855,0.15874010519682,326123.9211,0
"HR","HU",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,23.1233022348922,0,33274.3476562091,0.855905546711502,0,326123.9211,1
"HR","IE",2009,17.2648447700222,0,20149.5095665253,0.812,0,20.9840969654799,0.088,41471.0799783739,0.906,0.444796018113863,1988281.457,0
"HR","IE",2010,17.8469183892677,0,19967.213732615,0.816,0,20.9069334259897,0.06,43203.1200753797,0.901,0.391486764116886,1988281.457,0
"HR","IE",2011,18.1829718073334,0,21014.7388041606,0.823,0,20.9910612072162,0.052,45080.1886960425,0.902,0.373251115681725,1988281.457,0
"HR","IE",2012,18.4972107999158,0,21397.4867786553,0.825,0,20.5758680417243,0.052,46361.463694173,0.908,0.373251115681725,1988281.457,0
"HR","IE",2013,19.6789064720269,0,22081.0977857438,0.829,0,20.6231795979901,0.044,47830.6308878373,0.916,0.353034833532606,1988281.457,1
"HR","IE",2014,21.6435601515532,0,22325.0765880566,0.836,0,20.4540001805316,0.044,51098.2666828245,0.928,0.353034833532606,1988281.457,0
"HR","IE",2015,20.0482264549948,0,23301.2728639377,0.84,0,20.7845530827904,0.044,69028.7727189836,0.935,0.353034833532606,1988281.457,0
"HR","IE",2016,21.5967750147378,0,25210.9829651516,0.841,0,20.7560848201263,0.048,71498.6010072841,0.943,0.363424118566428,1988281.457,0
"HR","IE",2017,21.7549448443434,0,27154.0846858541,0.845,0,20.5173233510386,0.044,77749.2019569363,0.947,0.353034833532606,1988281.457,1
"HR","IE",2018,21.8837673834353,0,28877.2382842567,0.848,0,20.6981612411423,0.044,84555.6348017403,0.95,0.353034833532606,1988281.457,3
"HR","IE",2019,21.9321980868305,0,30543.9337537029,0.85,0,20.8291880153755,0.028,87379.6929656668,0.956,0.303658897187566,1988281.457,1
"HR","IE",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,20.5266905534418,0.028,93350.0875336544,0.96567095012317,0.303658897187566,1988281.457,1
"HR","IS",2009,17.2648447700222,0,20149.5095665253,0.812,0,18.587955046435,0,41864.1882622629,0.898,0,3067917.997,0
"HR","IS",2010,17.8469183892677,0,19967.213732615,0.816,0,16.4428796013493,0,39775.2970758147,0.899,0,3067917.997,0
"HR","IS",2011,18.1829718073334,0,21014.7388041606,0.823,0,18.3642945610065,0,40936.867830513,0.907,0,3067917.997,0
"HR","IS",2012,18.4972107999158,0,21397.4867786553,0.825,0,17.9998363385366,0,42004.4476110597,0.915,0,3067917.997,0
"HR","IS",2013,19.6789064720269,0,22081.0977857438,0.829,0,18.5229925792232,0,44409.6689530904,0.926,0,3067917.997,0
"HR","IS",2014,21.6435601515532,0,22325.0765880566,0.836,0,17.1361640920977,0,45996.9687476901,0.931,0,3067917.997,0
"HR","IS",2015,20.0482264549948,0,23301.2728639377,0.84,0,18.689345265215,0,49201.0640964553,0.934,0,3067917.997,0
"HR","IS",2016,21.5967750147378,0,25210.9829651516,0.841,0,18.8734661575962,0,53480.3971946764,0.941,0,3067917.997,0
"HR","IS",2017,21.7549448443434,0,27154.0846858541,0.845,0,18.5221590786077,0,55638.4920591796,0.943,0,3067917.997,0
"HR","IS",2018,21.8837673834353,0,28877.2382842567,0.848,0,19.6364464823663,0,57211.3003077603,0.946,0,3067917.997,0
"HR","IS",2019,21.9321980868305,0,30543.9337537029,0.85,0,20.5446104509241,0,58290.0968315122,0.949,0,3067917.997,0
"HR","IS",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,19.0375649309363,0,53616.6847084842,0.955603720455221,0,3067917.997,0
"HR","IT",2009,17.2648447700222,0,20149.5095665253,0.812,0,24.1318407605465,0.068,34602.8969588528,0.875,0.408165510191735,371224.2079,1
"HR","IT",2010,17.8469183892677,0,19967.213732615,0.816,0,24.5498176028041,0.068,35158.4418435321,0.879,0.408165510191735,371224.2079,1
"HR","IT",2011,18.1829718073334,0,21014.7388041606,0.823,0,24.3582134768301,0.068,36598.0149693024,0.883,0.408165510191735,371224.2079,0
"HR","IT",2012,18.4972107999158,0,21397.4867786553,0.825,0,24.1288143363614,0.068,36486.2967870302,0.883,0.408165510191735,371224.2079,1
"HR","IT",2013,19.6789064720269,0,22081.0977857438,0.829,0,24.3180433232609,0.08,36314.6971007775,0.882,0.430886938006377,371224.2079,0
"HR","IT",2014,21.6435601515532,0,22325.0765880566,0.836,0,24.1650315953088,0.08,36194.873918843,0.882,0.430886938006377,371224.2079,1
"HR","IT",2015,20.0482264549948,0,23301.2728639377,0.84,0,24.4358063337665,0.08,36899.3852092463,0.882,0.430886938006377,371224.2079,0
"HR","IT",2016,21.5967750147378,0,25210.9829651516,0.841,0,24.4906381404983,0.06,39926.9546628592,0.884,0.391486764116886,371224.2079,0
"HR","IT",2017,21.7549448443434,0,27154.0846858541,0.845,0,24.3438726196301,0.06,41581.120790548,0.886,0.391486764116886,371224.2079,2
"HR","IT",2018,21.8837673834353,0,28877.2382842567,0.848,0,24.5374595969276,0.076,43036.2437770367,0.89,0.423582358425489,371224.2079,5
"HR","IT",2019,21.9321980868305,0,30543.9337537029,0.85,0,24.6793077207112,0.072,44376.1625028912,0.892,0.416016764610381,371224.2079,7
"HR","IT",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,24.6507549292771,0.072,41987.8159630472,0.888954381921893,0.416016764610381,371224.2079,4
"HR","LT",2009,17.2648447700222,0,20149.5095665253,0.812,0,20.2484850604329,0,18116.7302641547,0.827,0,1257832.351,0
"HR","LT",2010,17.8469183892677,0,19967.213732615,0.816,0,19.8951617123172,0,20096.7360969805,0.831,0,1257832.351,0
"HR","LT",2011,18.1829718073334,0,21014.7388041606,0.823,0,20.1056038922056,0,22884.8249519631,0.839,0,1257832.351,0
"HR","LT",2012,18.4972107999158,0,21397.4867786553,0.825,0,19.9606014886659,0,24703.6858202502,0.841,0,1257832.351,0
"HR","LT",2013,19.6789064720269,0,22081.0977857438,0.829,0,20.6817927506373,0,26721.5796712844,0.847,0,1257832.351,0
"HR","LT",2014,21.6435601515532,0,22325.0765880566,0.836,0,20.415028073008,0,28184.4723303858,0.859,0,1257832.351,0
"HR","LT",2015,20.0482264549948,0,23301.2728639377,0.84,0,18.4105808471768,0,28834.4276801135,0.863,0,1257832.351,0
"HR","LT",2016,21.5967750147378,0,25210.9829651516,0.841,0,20.6319846781005,0,30925.1708493589,0.868,0,1257832.351,0
"HR","LT",2017,21.7549448443434,0,27154.0846858541,0.845,0,21.185064519956,0.004,33761.871239796,0.873,0.15874010519682,1257832.351,0
"HR","LT",2018,21.8837673834353,0,28877.2382842567,0.848,0,16.7723863614452,0.004,36376.1898152469,0.877,0.15874010519682,1257832.351,0
"HR","LT",2019,21.9321980868305,0,30543.9337537029,0.85,0,14.9379202485587,0.004,38540.7814542339,0.882,0.15874010519682,1257832.351,0
"HR","LT",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,14.7859353335112,0.004,38880.5452693822,0.890103112781321,0.15874010519682,1257832.351,0
"HR","LU",2009,17.2648447700222,0,20149.5095665253,0.812,0,21.3838333136674,0,86875.8537667967,0.893,0,934349.973,0
"HR","LU",2010,17.8469183892677,0,19967.213732615,0.816,0,21.6329780843171,0,90361.783087755,0.898,0,934349.973,0
"HR","LU",2011,18.1829718073334,0,21014.7388041606,0.823,0,20.8032516577234,0,94475.0302265024,0.9,0,934349.973,0
"HR","LU",2012,18.4972107999158,0,21397.4867786553,0.825,0,15.2981677264998,0,96636.426643956,0.9,0,934349.973,0
"HR","LU",2013,19.6789064720269,0,22081.0977857438,0.829,0,19.0084674088545,0,100925.011992241,0.9,0,934349.973,2
"HR","LU",2014,21.6435601515532,0,22325.0765880566,0.836,0,16.4269182788106,0,105296.284588232,0.904,0,934349.973,0
"HR","LU",2015,20.0482264549948,0,23301.2728639377,0.84,0,17.7941387043864,0,107859.685999308,0.906,0,934349.973,0
"HR","LU",2016,21.5967750147378,0,25210.9829651516,0.841,0,18.3989212559906,0,113365.176082265,0.91,0,934349.973,0
"HR","LU",2017,21.7549448443434,0,27154.0846858541,0.845,0,15.0764103156786,0,114985.842235989,0.913,0,934349.973,1
"HR","LU",2018,21.8837673834353,0,28877.2382842567,0.848,0,16.1992123102334,0,116965.586110774,0.913,0,934349.973,0
"HR","LU",2019,21.9321980868305,0,30543.9337537029,0.85,0,15.9465641607723,0,117341.915064354,0.917,0,934349.973,0
"HR","LU",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,15.5813011529883,0,117846.13649183,0.917451036111946,0,934349.973,0
"HR","LV",2009,17.2648447700222,0,20149.5095665253,0.812,0,14.5068069418562,0,17023.7549183562,0.826,0,1434677.269,0
"HR","LV",2010,17.8469183892677,0,19967.213732615,0.816,0,12.704735886459,0,17706.894512358,0.824,0,1434677.269,0
"HR","LV",2011,18.1829718073334,0,21014.7388041606,0.823,0,13.2469350336999,0,19248.419400173,0.829,0,1434677.269,0
"HR","LV",2012,18.4972107999158,0,21397.4867786553,0.825,0,13.4843359003596,0,21290.4595879,0.832,0,1434677.269,0
"HR","LV",2013,19.6789064720269,0,22081.0977857438,0.829,0,14.8691972807739,0,22639.0683375842,0.839,0,1434677.269,0
"HR","LV",2014,21.6435601515532,0,22325.0765880566,0.836,0,13.3571738052658,0,23815.8000623115,0.844,0,1434677.269,0
"HR","LV",2015,20.0482264549948,0,23301.2728639377,0.84,0,15.1525134736315,0,24972.7860869932,0.85,0,1434677.269,0
"HR","LV",2016,21.5967750147378,0,25210.9829651516,0.841,0,16.5118820941641,0,26721.7261996962,0.853,0,1434677.269,0
"HR","LV",2017,21.7549448443434,0,27154.0846858541,0.845,0,14.5931826935939,0,28673.5633962664,0.859,0,1434677.269,0
"HR","LV",2018,21.8837673834353,0,28877.2382842567,0.848,0,14.6369831331793,0,30877.0419264807,0.864,0,1434677.269,0
"HR","LV",2019,21.9321980868305,0,30543.9337537029,0.85,0,15.0926717059869,0,31883.2591148032,0.866,0,1434677.269,0
"HR","LV",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,14.843406259376,0,31424.9022103534,0.874327319739721,0,1434677.269,0
"HR","MT",2009,17.2648447700222,0,20149.5095665253,0.812,0,12.3893260596768,0,26649.6041313751,0.769887017,0,1034497.434,0
"HR","MT",2010,17.8469183892677,0,19967.213732615,0.816,0,15.7916286494256,0,28722.7021856242,0.780146508,0,1034497.434,0
"HR","MT",2011,18.1829718073334,0,21014.7388041606,0.823,0,18.0008743141375,0,28973.2708577894,0.779897941,0,1034497.434,0
"HR","MT",2012,18.4972107999158,0,21397.4867786553,0.825,0,17.0777585663109,0,30243.8413140141,0.790826168,0,1034497.434,0
"HR","MT",2013,19.6789064720269,0,22081.0977857438,0.829,0,17.111251322314,0,32295.8473400221,0.789521874,0,1034497.434,0
"HR","MT",2014,21.6435601515532,0,22325.0765880566,0.836,0,18.3107487217523,0,34344.0217879777,0.790629711,0,1034497.434,0
"HR","MT",2015,20.0482264549948,0,23301.2728639377,0.84,0,19.386046143147,0,37455.20487447,0.791056647,0,1034497.434,0
"HR","MT",2016,21.5967750147378,0,25210.9829651516,0.841,0,18.032371071536,0,39705.8987211412,0.793273167,0,1034497.434,0
"HR","MT",2017,21.7549448443434,0,27154.0846858541,0.845,0,16.582843117627,0,43559.3161796569,0.801735896,0,1034497.434,0
"HR","MT",2018,21.8837673834353,0,28877.2382842567,0.848,0,20.9726383769603,0,45568.7232072745,0.808144126,0,1034497.434,0
"HR","MT",2019,21.9321980868305,0,30543.9337537029,0.85,0,21.4338326188414,0,47407.8807867595,0.827904202,0,1034497.434,0
"HR","MT",2020,22.1221697068308,0,28780.316739861,0.854203568709384,0,22.5116137309123,0,43243.1726484364,0.824691594,0,1034497.434,0
